,database,scenario,fuelOrTech,year,season,tod,value
2517,A.sqlite,solve,DSL_TAXED,2020,summer2,hr22,0.0
2518,A.sqlite,solve,DSL_TAXED,2020,summer2,hr23,0.0
2519,A.sqlite,solve,DSL_TAXED,2020,summer2,hr24,0.0
2520,A.sqlite,solve,DSL_TAXED,2020,fall,hr01,0.0
2521,A.sqlite,solve,DSL_TAXED,2020,fall,hr02,0.0
2522,A.sqlite,solve,DSL_TAXED,2020,fall,hr03,0.0
2523,A.sqlite,solve,DSL_TAXED,2020,fall,hr04,0.0
2524,A.sqlite,solve,DSL_TAXED,2020,fall,hr05,0.0
2525,A.sqlite,solve,DSL_TAXED,2020,fall,hr06,0.0
2526,A.sqlite,solve,DSL_TAXED,2020,fall,hr07,0.0
2527,A.sqlite,solve,DSL_TAXED,2020,fall,hr08,0.0
2528,A.sqlite,solve,DSL_TAXED,2020,fall,hr09,0.0
2529,A.sqlite,solve,DSL_TAXED,2020,fall,hr10,0.0
2530,A.sqlite,solve,DSL_TAXED,2020,fall,hr11,0.0
2531,A.sqlite,solve,DSL_TAXED,2020,fall,hr12,0.0
2532,A.sqlite,solve,DSL_TAXED,2020,fall,hr13,0.0
2533,A.sqlite,solve,DSL_TAXED,2020,fall,hr14,0.0
2534,A.sqlite,solve,DSL_TAXED,2020,fall,hr15,0.0
2535,A.sqlite,solve,DSL_TAXED,2020,fall,hr16,0.0
2536,A.sqlite,solve,DSL_TAXED,2020,fall,hr17,0.0
2537,A.sqlite,solve,DSL_TAXED,2020,fall,hr18,0.0
2538,A.sqlite,solve,DSL_TAXED,2020,fall,hr19,0.0
2539,A.sqlite,solve,DSL_TAXED,2020,fall,hr20,0.0
2540,A.sqlite,solve,DSL_TAXED,2020,fall,hr21,0.0
2541,A.sqlite,solve,DSL_TAXED,2020,fall,hr22,0.0
2542,A.sqlite,solve,DSL_TAXED,2020,fall,hr23,0.0
2543,A.sqlite,solve,DSL_TAXED,2020,fall,hr24,0.0
2544,A.sqlite,solve,DSL_TAXED,2020,winter,hr01,0.0
2545,A.sqlite,solve,DSL_TAXED,2020,winter,hr02,0.0
2546,A.sqlite,solve,DSL_TAXED,2020,winter,hr03,0.0
2547,A.sqlite,solve,DSL_TAXED,2020,winter,hr04,0.0
2548,A.sqlite,solve,DSL_TAXED,2020,winter,hr05,0.0
2549,A.sqlite,solve,DSL_TAXED,2020,winter,hr06,0.0
2550,A.sqlite,solve,DSL_TAXED,2020,winter,hr07,0.0
2551,A.sqlite,solve,DSL_TAXED,2020,winter,hr08,0.0
2552,A.sqlite,solve,DSL_TAXED,2020,winter,hr09,0.0
2553,A.sqlite,solve,DSL_TAXED,2020,winter,hr10,0.0
2554,A.sqlite,solve,DSL_TAXED,2020,winter,hr11,0.0
2555,A.sqlite,solve,DSL_TAXED,2020,winter,hr12,0.0
2556,A.sqlite,solve,DSL_TAXED,2020,winter,hr13,0.0
2557,A.sqlite,solve,DSL_TAXED,2020,winter,hr14,0.0
2558,A.sqlite,solve,DSL_TAXED,2020,winter,hr15,0.0
2559,A.sqlite,solve,DSL_TAXED,2020,winter,hr16,0.0
2560,A.sqlite,solve,DSL_TAXED,2020,winter,hr17,0.0
2561,A.sqlite,solve,DSL_TAXED,2020,winter,hr18,0.0
2562,A.sqlite,solve,DSL_TAXED,2020,winter,hr19,0.0
2563,A.sqlite,solve,DSL_TAXED,2020,winter,hr20,0.0
2564,A.sqlite,solve,DSL_TAXED,2020,winter,hr21,0.0
2565,A.sqlite,solve,DSL_TAXED,2020,winter,hr22,0.0
2566,A.sqlite,solve,DSL_TAXED,2020,winter,hr23,0.0
2567,A.sqlite,solve,DSL_TAXED,2020,winter,hr24,0.0
2568,A.sqlite,solve,DSL_TAXED,2020,winter2,hr01,0.0
2569,A.sqlite,solve,DSL_TAXED,2020,winter2,hr02,0.0
2570,A.sqlite,solve,DSL_TAXED,2020,winter2,hr03,0.0
2571,A.sqlite,solve,DSL_TAXED,2020,winter2,hr04,0.0
2572,A.sqlite,solve,DSL_TAXED,2020,winter2,hr05,0.0
2573,A.sqlite,solve,DSL_TAXED,2020,winter2,hr06,0.0
2574,A.sqlite,solve,DSL_TAXED,2020,winter2,hr07,0.0
2575,A.sqlite,solve,DSL_TAXED,2020,winter2,hr08,0.0
2576,A.sqlite,solve,DSL_TAXED,2020,winter2,hr09,0.0
2577,A.sqlite,solve,DSL_TAXED,2020,winter2,hr10,0.0
2578,A.sqlite,solve,DSL_TAXED,2020,winter2,hr11,0.0
2579,A.sqlite,solve,DSL_TAXED,2020,winter2,hr12,0.0
2580,A.sqlite,solve,DSL_TAXED,2020,winter2,hr13,0.0
2581,A.sqlite,solve,DSL_TAXED,2020,winter2,hr14,0.0
2582,A.sqlite,solve,DSL_TAXED,2020,winter2,hr15,0.0
2583,A.sqlite,solve,DSL_TAXED,2020,winter2,hr16,0.0
2584,A.sqlite,solve,DSL_TAXED,2020,winter2,hr17,0.0
2585,A.sqlite,solve,DSL_TAXED,2020,winter2,hr18,0.0
2586,A.sqlite,solve,DSL_TAXED,2020,winter2,hr19,0.0
2587,A.sqlite,solve,DSL_TAXED,2020,winter2,hr20,0.0
2588,A.sqlite,solve,DSL_TAXED,2020,winter2,hr21,0.0
2589,A.sqlite,solve,DSL_TAXED,2020,winter2,hr22,0.0
2590,A.sqlite,solve,DSL_TAXED,2020,winter2,hr23,0.0
2591,A.sqlite,solve,DSL_TAXED,2020,winter2,hr24,0.0
2592,A.sqlite,solve,DSL_TAXED,2025,spring,hr01,0.0
2593,A.sqlite,solve,DSL_TAXED,2025,spring,hr02,0.0
2594,A.sqlite,solve,DSL_TAXED,2025,spring,hr03,0.0
2595,A.sqlite,solve,DSL_TAXED,2025,spring,hr04,0.0
2596,A.sqlite,solve,DSL_TAXED,2025,spring,hr05,0.0
2597,A.sqlite,solve,DSL_TAXED,2025,spring,hr06,0.0
2598,A.sqlite,solve,DSL_TAXED,2025,spring,hr07,0.0
2599,A.sqlite,solve,DSL_TAXED,2025,spring,hr08,0.0
2600,A.sqlite,solve,DSL_TAXED,2025,spring,hr09,0.0
2601,A.sqlite,solve,DSL_TAXED,2025,spring,hr10,0.0
2602,A.sqlite,solve,DSL_TAXED,2025,spring,hr11,0.0
2603,A.sqlite,solve,DSL_TAXED,2025,spring,hr12,0.0
2604,A.sqlite,solve,DSL_TAXED,2025,spring,hr13,0.0
2605,A.sqlite,solve,DSL_TAXED,2025,spring,hr14,0.0
2606,A.sqlite,solve,DSL_TAXED,2025,spring,hr15,0.0
2607,A.sqlite,solve,DSL_TAXED,2025,spring,hr16,0.0
2608,A.sqlite,solve,DSL_TAXED,2025,spring,hr17,0.0
2609,A.sqlite,solve,DSL_TAXED,2025,spring,hr18,0.0
2610,A.sqlite,solve,DSL_TAXED,2025,spring,hr19,0.0
2611,A.sqlite,solve,DSL_TAXED,2025,spring,hr20,0.0
2612,A.sqlite,solve,DSL_TAXED,2025,spring,hr21,0.0
2613,A.sqlite,solve,DSL_TAXED,2025,spring,hr22,0.0
2614,A.sqlite,solve,DSL_TAXED,2025,spring,hr23,0.0
2615,A.sqlite,solve,DSL_TAXED,2025,spring,hr24,0.0
2616,A.sqlite,solve,DSL_TAXED,2025,summer,hr01,0.0
2617,A.sqlite,solve,DSL_TAXED,2025,summer,hr02,0.0
2618,A.sqlite,solve,DSL_TAXED,2025,summer,hr03,0.0
2619,A.sqlite,solve,DSL_TAXED,2025,summer,hr04,0.0
2620,A.sqlite,solve,DSL_TAXED,2025,summer,hr05,0.0
2621,A.sqlite,solve,DSL_TAXED,2025,summer,hr06,0.0
2622,A.sqlite,solve,DSL_TAXED,2025,summer,hr07,0.0
2623,A.sqlite,solve,DSL_TAXED,2025,summer,hr08,0.0
2624,A.sqlite,solve,DSL_TAXED,2025,summer,hr09,0.0
2625,A.sqlite,solve,DSL_TAXED,2025,summer,hr10,0.0
2626,A.sqlite,solve,DSL_TAXED,2025,summer,hr11,0.0
2627,A.sqlite,solve,DSL_TAXED,2025,summer,hr12,0.0
2628,A.sqlite,solve,DSL_TAXED,2025,summer,hr13,0.0
2629,A.sqlite,solve,DSL_TAXED,2025,summer,hr14,0.0
2630,A.sqlite,solve,DSL_TAXED,2025,summer,hr15,0.0
2631,A.sqlite,solve,DSL_TAXED,2025,summer,hr16,0.0
2632,A.sqlite,solve,DSL_TAXED,2025,summer,hr17,0.0
2633,A.sqlite,solve,DSL_TAXED,2025,summer,hr18,0.0
2634,A.sqlite,solve,DSL_TAXED,2025,summer,hr19,0.11389535564667186
2635,A.sqlite,solve,DSL_TAXED,2025,summer,hr20,0.0
2636,A.sqlite,solve,DSL_TAXED,2025,summer,hr21,0.0
2637,A.sqlite,solve,DSL_TAXED,2025,summer,hr22,0.0
2638,A.sqlite,solve,DSL_TAXED,2025,summer,hr23,0.0
2639,A.sqlite,solve,DSL_TAXED,2025,summer,hr24,0.0
2640,A.sqlite,solve,DSL_TAXED,2025,summer2,hr01,0.0
2641,A.sqlite,solve,DSL_TAXED,2025,summer2,hr02,0.0
2642,A.sqlite,solve,DSL_TAXED,2025,summer2,hr03,0.0
2643,A.sqlite,solve,DSL_TAXED,2025,summer2,hr04,0.0
2644,A.sqlite,solve,DSL_TAXED,2025,summer2,hr05,0.0
2645,A.sqlite,solve,DSL_TAXED,2025,summer2,hr06,0.0
2646,A.sqlite,solve,DSL_TAXED,2025,summer2,hr07,0.0
2647,A.sqlite,solve,DSL_TAXED,2025,summer2,hr08,0.0
2648,A.sqlite,solve,DSL_TAXED,2025,summer2,hr09,0.0
2649,A.sqlite,solve,DSL_TAXED,2025,summer2,hr10,0.0
2650,A.sqlite,solve,DSL_TAXED,2025,summer2,hr11,0.0
2651,A.sqlite,solve,DSL_TAXED,2025,summer2,hr12,0.0
2652,A.sqlite,solve,DSL_TAXED,2025,summer2,hr13,0.0
2653,A.sqlite,solve,DSL_TAXED,2025,summer2,hr14,0.0
2654,A.sqlite,solve,DSL_TAXED,2025,summer2,hr15,0.0
2655,A.sqlite,solve,DSL_TAXED,2025,summer2,hr16,0.0
2656,A.sqlite,solve,DSL_TAXED,2025,summer2,hr17,0.0
2657,A.sqlite,solve,DSL_TAXED,2025,summer2,hr18,0.0
2658,A.sqlite,solve,DSL_TAXED,2025,summer2,hr19,0.028473838911667958
2659,A.sqlite,solve,DSL_TAXED,2025,summer2,hr20,0.0
2660,A.sqlite,solve,DSL_TAXED,2025,summer2,hr21,0.0
2661,A.sqlite,solve,DSL_TAXED,2025,summer2,hr22,0.0
2662,A.sqlite,solve,DSL_TAXED,2025,summer2,hr23,0.0
2663,A.sqlite,solve,DSL_TAXED,2025,summer2,hr24,0.0
2664,A.sqlite,solve,DSL_TAXED,2025,fall,hr01,0.0
2665,A.sqlite,solve,DSL_TAXED,2025,fall,hr02,0.0
2666,A.sqlite,solve,DSL_TAXED,2025,fall,hr03,0.0
2667,A.sqlite,solve,DSL_TAXED,2025,fall,hr04,0.0
2668,A.sqlite,solve,DSL_TAXED,2025,fall,hr05,0.0
2669,A.sqlite,solve,DSL_TAXED,2025,fall,hr06,0.0
2670,A.sqlite,solve,DSL_TAXED,2025,fall,hr07,0.0
2671,A.sqlite,solve,DSL_TAXED,2025,fall,hr08,0.0
2672,A.sqlite,solve,DSL_TAXED,2025,fall,hr09,0.0
2673,A.sqlite,solve,DSL_TAXED,2025,fall,hr10,0.0
2674,A.sqlite,solve,DSL_TAXED,2025,fall,hr11,0.0
2675,A.sqlite,solve,DSL_TAXED,2025,fall,hr12,0.0
2676,A.sqlite,solve,DSL_TAXED,2025,fall,hr13,0.0
2677,A.sqlite,solve,DSL_TAXED,2025,fall,hr14,0.0
2678,A.sqlite,solve,DSL_TAXED,2025,fall,hr15,0.0
2679,A.sqlite,solve,DSL_TAXED,2025,fall,hr16,0.0
2680,A.sqlite,solve,DSL_TAXED,2025,fall,hr17,0.0
2681,A.sqlite,solve,DSL_TAXED,2025,fall,hr18,0.0
2682,A.sqlite,solve,DSL_TAXED,2025,fall,hr19,0.0
2683,A.sqlite,solve,DSL_TAXED,2025,fall,hr20,0.0
2684,A.sqlite,solve,DSL_TAXED,2025,fall,hr21,0.0
2685,A.sqlite,solve,DSL_TAXED,2025,fall,hr22,0.0
2686,A.sqlite,solve,DSL_TAXED,2025,fall,hr23,0.0
2687,A.sqlite,solve,DSL_TAXED,2025,fall,hr24,0.0
2688,A.sqlite,solve,DSL_TAXED,2025,winter,hr01,0.0
2689,A.sqlite,solve,DSL_TAXED,2025,winter,hr02,0.0
2690,A.sqlite,solve,DSL_TAXED,2025,winter,hr03,0.0
2691,A.sqlite,solve,DSL_TAXED,2025,winter,hr04,0.0
2692,A.sqlite,solve,DSL_TAXED,2025,winter,hr05,0.0
2693,A.sqlite,solve,DSL_TAXED,2025,winter,hr06,0.0
2694,A.sqlite,solve,DSL_TAXED,2025,winter,hr07,0.0
2695,A.sqlite,solve,DSL_TAXED,2025,winter,hr08,0.0
2696,A.sqlite,solve,DSL_TAXED,2025,winter,hr09,0.0
2697,A.sqlite,solve,DSL_TAXED,2025,winter,hr10,0.0
2698,A.sqlite,solve,DSL_TAXED,2025,winter,hr11,0.0
2699,A.sqlite,solve,DSL_TAXED,2025,winter,hr12,0.0
2700,A.sqlite,solve,DSL_TAXED,2025,winter,hr13,0.0
2701,A.sqlite,solve,DSL_TAXED,2025,winter,hr14,0.0
2702,A.sqlite,solve,DSL_TAXED,2025,winter,hr15,0.0
2703,A.sqlite,solve,DSL_TAXED,2025,winter,hr16,0.0
2704,A.sqlite,solve,DSL_TAXED,2025,winter,hr17,0.0
2705,A.sqlite,solve,DSL_TAXED,2025,winter,hr18,0.0
2706,A.sqlite,solve,DSL_TAXED,2025,winter,hr19,0.0
2707,A.sqlite,solve,DSL_TAXED,2025,winter,hr20,0.0
2708,A.sqlite,solve,DSL_TAXED,2025,winter,hr21,0.0
2709,A.sqlite,solve,DSL_TAXED,2025,winter,hr22,0.0
2710,A.sqlite,solve,DSL_TAXED,2025,winter,hr23,0.0
2711,A.sqlite,solve,DSL_TAXED,2025,winter,hr24,0.0
2712,A.sqlite,solve,DSL_TAXED,2025,winter2,hr01,0.0
2713,A.sqlite,solve,DSL_TAXED,2025,winter2,hr02,0.0
2714,A.sqlite,solve,DSL_TAXED,2025,winter2,hr03,0.0
2715,A.sqlite,solve,DSL_TAXED,2025,winter2,hr04,0.0
2716,A.sqlite,solve,DSL_TAXED,2025,winter2,hr05,0.0
2717,A.sqlite,solve,DSL_TAXED,2025,winter2,hr06,0.0
2718,A.sqlite,solve,DSL_TAXED,2025,winter2,hr07,0.0
2719,A.sqlite,solve,DSL_TAXED,2025,winter2,hr08,0.0
2720,A.sqlite,solve,DSL_TAXED,2025,winter2,hr09,0.0
2721,A.sqlite,solve,DSL_TAXED,2025,winter2,hr10,0.0
2722,A.sqlite,solve,DSL_TAXED,2025,winter2,hr11,0.0
2723,A.sqlite,solve,DSL_TAXED,2025,winter2,hr12,0.0
2724,A.sqlite,solve,DSL_TAXED,2025,winter2,hr13,0.0
2725,A.sqlite,solve,DSL_TAXED,2025,winter2,hr14,0.0
2726,A.sqlite,solve,DSL_TAXED,2025,winter2,hr15,0.0
2727,A.sqlite,solve,DSL_TAXED,2025,winter2,hr16,0.0
2728,A.sqlite,solve,DSL_TAXED,2025,winter2,hr17,0.0
2729,A.sqlite,solve,DSL_TAXED,2025,winter2,hr18,0.0
2730,A.sqlite,solve,DSL_TAXED,2025,winter2,hr19,0.0
2731,A.sqlite,solve,DSL_TAXED,2025,winter2,hr20,0.0
2732,A.sqlite,solve,DSL_TAXED,2025,winter2,hr21,0.0
2733,A.sqlite,solve,DSL_TAXED,2025,winter2,hr22,0.0
2734,A.sqlite,solve,DSL_TAXED,2025,winter2,hr23,0.0
2735,A.sqlite,solve,DSL_TAXED,2025,winter2,hr24,0.0
2736,A.sqlite,solve,DSL_TAXED,2030,spring,hr01,0.0
2737,A.sqlite,solve,DSL_TAXED,2030,spring,hr02,0.0
2738,A.sqlite,solve,DSL_TAXED,2030,spring,hr03,0.0
2739,A.sqlite,solve,DSL_TAXED,2030,spring,hr04,0.0
2740,A.sqlite,solve,DSL_TAXED,2030,spring,hr05,0.0
2741,A.sqlite,solve,DSL_TAXED,2030,spring,hr06,0.0
2742,A.sqlite,solve,DSL_TAXED,2030,spring,hr07,0.0
2743,A.sqlite,solve,DSL_TAXED,2030,spring,hr08,0.0
2744,A.sqlite,solve,DSL_TAXED,2030,spring,hr09,0.0
2745,A.sqlite,solve,DSL_TAXED,2030,spring,hr10,0.0
2746,A.sqlite,solve,DSL_TAXED,2030,spring,hr11,0.0
2747,A.sqlite,solve,DSL_TAXED,2030,spring,hr12,0.0
2748,A.sqlite,solve,DSL_TAXED,2030,spring,hr13,0.0
2749,A.sqlite,solve,DSL_TAXED,2030,spring,hr14,0.0
2750,A.sqlite,solve,DSL_TAXED,2030,spring,hr15,0.0
2751,A.sqlite,solve,DSL_TAXED,2030,spring,hr16,0.0
2752,A.sqlite,solve,DSL_TAXED,2030,spring,hr17,0.0
2753,A.sqlite,solve,DSL_TAXED,2030,spring,hr18,0.0
2754,A.sqlite,solve,DSL_TAXED,2030,spring,hr19,0.0
2755,A.sqlite,solve,DSL_TAXED,2030,spring,hr20,0.0
2756,A.sqlite,solve,DSL_TAXED,2030,spring,hr21,0.0
2757,A.sqlite,solve,DSL_TAXED,2030,spring,hr22,0.0
2758,A.sqlite,solve,DSL_TAXED,2030,spring,hr23,0.0
2759,A.sqlite,solve,DSL_TAXED,2030,spring,hr24,0.0
2760,A.sqlite,solve,DSL_TAXED,2030,summer,hr01,0.0
2761,A.sqlite,solve,DSL_TAXED,2030,summer,hr02,0.0
2762,A.sqlite,solve,DSL_TAXED,2030,summer,hr03,0.0
2763,A.sqlite,solve,DSL_TAXED,2030,summer,hr04,0.0
2764,A.sqlite,solve,DSL_TAXED,2030,summer,hr05,0.0
2765,A.sqlite,solve,DSL_TAXED,2030,summer,hr06,0.0
2766,A.sqlite,solve,DSL_TAXED,2030,summer,hr07,0.0
2767,A.sqlite,solve,DSL_TAXED,2030,summer,hr08,0.0
2768,A.sqlite,solve,DSL_TAXED,2030,summer,hr09,0.0
2769,A.sqlite,solve,DSL_TAXED,2030,summer,hr10,0.0
2770,A.sqlite,solve,DSL_TAXED,2030,summer,hr11,0.0
2771,A.sqlite,solve,DSL_TAXED,2030,summer,hr12,0.0
2772,A.sqlite,solve,DSL_TAXED,2030,summer,hr13,0.0
2773,A.sqlite,solve,DSL_TAXED,2030,summer,hr14,0.0
2774,A.sqlite,solve,DSL_TAXED,2030,summer,hr15,0.0
2775,A.sqlite,solve,DSL_TAXED,2030,summer,hr16,0.0
2776,A.sqlite,solve,DSL_TAXED,2030,summer,hr17,0.0
2777,A.sqlite,solve,DSL_TAXED,2030,summer,hr18,0.0
2778,A.sqlite,solve,DSL_TAXED,2030,summer,hr19,0.0
2779,A.sqlite,solve,DSL_TAXED,2030,summer,hr20,0.0
2780,A.sqlite,solve,DSL_TAXED,2030,summer,hr21,0.0
2781,A.sqlite,solve,DSL_TAXED,2030,summer,hr22,0.0
2782,A.sqlite,solve,DSL_TAXED,2030,summer,hr23,0.0
2783,A.sqlite,solve,DSL_TAXED,2030,summer,hr24,0.0
2784,A.sqlite,solve,DSL_TAXED,2030,summer2,hr01,0.0
2785,A.sqlite,solve,DSL_TAXED,2030,summer2,hr02,0.0
2786,A.sqlite,solve,DSL_TAXED,2030,summer2,hr03,0.0
2787,A.sqlite,solve,DSL_TAXED,2030,summer2,hr04,0.0
2788,A.sqlite,solve,DSL_TAXED,2030,summer2,hr05,0.0
2789,A.sqlite,solve,DSL_TAXED,2030,summer2,hr06,0.0
2790,A.sqlite,solve,DSL_TAXED,2030,summer2,hr07,0.0
2791,A.sqlite,solve,DSL_TAXED,2030,summer2,hr08,0.0
2792,A.sqlite,solve,DSL_TAXED,2030,summer2,hr09,0.0
2793,A.sqlite,solve,DSL_TAXED,2030,summer2,hr10,0.0
2794,A.sqlite,solve,DSL_TAXED,2030,summer2,hr11,0.0
2795,A.sqlite,solve,DSL_TAXED,2030,summer2,hr12,0.0
2796,A.sqlite,solve,DSL_TAXED,2030,summer2,hr13,0.0
2797,A.sqlite,solve,DSL_TAXED,2030,summer2,hr14,0.0
2798,A.sqlite,solve,DSL_TAXED,2030,summer2,hr15,0.0
2799,A.sqlite,solve,DSL_TAXED,2030,summer2,hr16,0.0
2800,A.sqlite,solve,DSL_TAXED,2030,summer2,hr17,0.0
2801,A.sqlite,solve,DSL_TAXED,2030,summer2,hr18,0.0
2802,A.sqlite,solve,DSL_TAXED,2030,summer2,hr19,0.0
2803,A.sqlite,solve,DSL_TAXED,2030,summer2,hr20,0.0
2804,A.sqlite,solve,DSL_TAXED,2030,summer2,hr21,0.0
2805,A.sqlite,solve,DSL_TAXED,2030,summer2,hr22,0.0
2806,A.sqlite,solve,DSL_TAXED,2030,summer2,hr23,0.0
2807,A.sqlite,solve,DSL_TAXED,2030,summer2,hr24,0.0
2808,A.sqlite,solve,DSL_TAXED,2030,fall,hr01,0.0
2809,A.sqlite,solve,DSL_TAXED,2030,fall,hr02,0.0
2810,A.sqlite,solve,DSL_TAXED,2030,fall,hr03,0.0
2811,A.sqlite,solve,DSL_TAXED,2030,fall,hr04,0.0
2812,A.sqlite,solve,DSL_TAXED,2030,fall,hr05,0.0
2813,A.sqlite,solve,DSL_TAXED,2030,fall,hr06,0.0
2814,A.sqlite,solve,DSL_TAXED,2030,fall,hr07,0.0
2815,A.sqlite,solve,DSL_TAXED,2030,fall,hr08,0.0
2816,A.sqlite,solve,DSL_TAXED,2030,fall,hr09,0.0
2817,A.sqlite,solve,DSL_TAXED,2030,fall,hr10,0.0
2818,A.sqlite,solve,DSL_TAXED,2030,fall,hr11,0.0
2819,A.sqlite,solve,DSL_TAXED,2030,fall,hr12,0.0
2820,A.sqlite,solve,DSL_TAXED,2030,fall,hr13,0.0
2821,A.sqlite,solve,DSL_TAXED,2030,fall,hr14,0.0
2822,A.sqlite,solve,DSL_TAXED,2030,fall,hr15,0.0
2823,A.sqlite,solve,DSL_TAXED,2030,fall,hr16,0.0
2824,A.sqlite,solve,DSL_TAXED,2030,fall,hr17,0.0
2825,A.sqlite,solve,DSL_TAXED,2030,fall,hr18,0.0
2826,A.sqlite,solve,DSL_TAXED,2030,fall,hr19,0.0
2827,A.sqlite,solve,DSL_TAXED,2030,fall,hr20,0.0
2828,A.sqlite,solve,DSL_TAXED,2030,fall,hr21,0.0
2829,A.sqlite,solve,DSL_TAXED,2030,fall,hr22,0.0
2830,A.sqlite,solve,DSL_TAXED,2030,fall,hr23,0.0
2831,A.sqlite,solve,DSL_TAXED,2030,fall,hr24,0.0
2832,A.sqlite,solve,DSL_TAXED,2030,winter,hr01,0.0
2833,A.sqlite,solve,DSL_TAXED,2030,winter,hr02,0.0
2834,A.sqlite,solve,DSL_TAXED,2030,winter,hr03,0.0
2835,A.sqlite,solve,DSL_TAXED,2030,winter,hr04,0.0
2836,A.sqlite,solve,DSL_TAXED,2030,winter,hr05,0.0
2837,A.sqlite,solve,DSL_TAXED,2030,winter,hr06,0.0
2838,A.sqlite,solve,DSL_TAXED,2030,winter,hr07,0.0
2839,A.sqlite,solve,DSL_TAXED,2030,winter,hr08,0.0
2840,A.sqlite,solve,DSL_TAXED,2030,winter,hr09,0.0
2841,A.sqlite,solve,DSL_TAXED,2030,winter,hr10,0.0
2842,A.sqlite,solve,DSL_TAXED,2030,winter,hr11,0.0
2843,A.sqlite,solve,DSL_TAXED,2030,winter,hr12,0.0
2844,A.sqlite,solve,DSL_TAXED,2030,winter,hr13,0.0
2845,A.sqlite,solve,DSL_TAXED,2030,winter,hr14,0.0
2846,A.sqlite,solve,DSL_TAXED,2030,winter,hr15,0.0
2847,A.sqlite,solve,DSL_TAXED,2030,winter,hr16,0.0
2848,A.sqlite,solve,DSL_TAXED,2030,winter,hr17,0.0
2849,A.sqlite,solve,DSL_TAXED,2030,winter,hr18,0.0
2850,A.sqlite,solve,DSL_TAXED,2030,winter,hr19,0.0
2851,A.sqlite,solve,DSL_TAXED,2030,winter,hr20,0.0
2852,A.sqlite,solve,DSL_TAXED,2030,winter,hr21,0.0
2853,A.sqlite,solve,DSL_TAXED,2030,winter,hr22,0.0
2854,A.sqlite,solve,DSL_TAXED,2030,winter,hr23,0.0
2855,A.sqlite,solve,DSL_TAXED,2030,winter,hr24,0.0
2856,A.sqlite,solve,DSL_TAXED,2030,winter2,hr01,0.0
2857,A.sqlite,solve,DSL_TAXED,2030,winter2,hr02,0.0
2858,A.sqlite,solve,DSL_TAXED,2030,winter2,hr03,0.0
2859,A.sqlite,solve,DSL_TAXED,2030,winter2,hr04,0.0
2860,A.sqlite,solve,DSL_TAXED,2030,winter2,hr05,0.0
2861,A.sqlite,solve,DSL_TAXED,2030,winter2,hr06,0.0
2862,A.sqlite,solve,DSL_TAXED,2030,winter2,hr07,0.0
2863,A.sqlite,solve,DSL_TAXED,2030,winter2,hr08,0.0
2864,A.sqlite,solve,DSL_TAXED,2030,winter2,hr09,0.0
2865,A.sqlite,solve,DSL_TAXED,2030,winter2,hr10,0.0
2866,A.sqlite,solve,DSL_TAXED,2030,winter2,hr11,0.0
2867,A.sqlite,solve,DSL_TAXED,2030,winter2,hr12,0.0
2868,A.sqlite,solve,DSL_TAXED,2030,winter2,hr13,0.0
2869,A.sqlite,solve,DSL_TAXED,2030,winter2,hr14,0.0
2870,A.sqlite,solve,DSL_TAXED,2030,winter2,hr15,0.0
2871,A.sqlite,solve,DSL_TAXED,2030,winter2,hr16,0.0
2872,A.sqlite,solve,DSL_TAXED,2030,winter2,hr17,0.0
2873,A.sqlite,solve,DSL_TAXED,2030,winter2,hr18,0.0
2874,A.sqlite,solve,DSL_TAXED,2030,winter2,hr19,0.0
2875,A.sqlite,solve,DSL_TAXED,2030,winter2,hr20,0.0
2876,A.sqlite,solve,DSL_TAXED,2030,winter2,hr21,0.0
2877,A.sqlite,solve,DSL_TAXED,2030,winter2,hr22,0.0
2878,A.sqlite,solve,DSL_TAXED,2030,winter2,hr23,0.0
2879,A.sqlite,solve,DSL_TAXED,2030,winter2,hr24,0.0
2880,A.sqlite,solve,DSL_TAXED,2035,spring,hr01,0.0
2881,A.sqlite,solve,DSL_TAXED,2035,spring,hr02,0.0
2882,A.sqlite,solve,DSL_TAXED,2035,spring,hr03,0.0
2883,A.sqlite,solve,DSL_TAXED,2035,spring,hr04,0.0
2884,A.sqlite,solve,DSL_TAXED,2035,spring,hr05,0.0
2885,A.sqlite,solve,DSL_TAXED,2035,spring,hr06,0.0
2886,A.sqlite,solve,DSL_TAXED,2035,spring,hr07,0.0
2887,A.sqlite,solve,DSL_TAXED,2035,spring,hr08,0.0
2888,A.sqlite,solve,DSL_TAXED,2035,spring,hr09,0.0
2889,A.sqlite,solve,DSL_TAXED,2035,spring,hr10,0.0
2890,A.sqlite,solve,DSL_TAXED,2035,spring,hr11,0.0
2891,A.sqlite,solve,DSL_TAXED,2035,spring,hr12,0.0
2892,A.sqlite,solve,DSL_TAXED,2035,spring,hr13,0.0
2893,A.sqlite,solve,DSL_TAXED,2035,spring,hr14,0.0
2894,A.sqlite,solve,DSL_TAXED,2035,spring,hr15,0.0
2895,A.sqlite,solve,DSL_TAXED,2035,spring,hr16,0.0
2896,A.sqlite,solve,DSL_TAXED,2035,spring,hr17,0.0
2897,A.sqlite,solve,DSL_TAXED,2035,spring,hr18,0.0
2898,A.sqlite,solve,DSL_TAXED,2035,spring,hr19,0.0
2899,A.sqlite,solve,DSL_TAXED,2035,spring,hr20,0.0
2900,A.sqlite,solve,DSL_TAXED,2035,spring,hr21,0.0
